,level_0,index,state,state_location,id,backers_count,parent_id_category,converted_pledged_amount,pledged,name_category,goal,thumb_photo,score,fascia
1295,1295,1295,failed,Calabria,1182520191,1,photography,1,1.0,Photobooks,70000.0,https://ksr-ugc.imgix.net/assets/012/275/458/dd80086f427b48c7c87ea77d562dfc36_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463749515&auto=format&q=92&s=5cfa6d689eba27efdfb22561bf5f574a,21.1510085398839,Alta
1296,1296,1296,failed,Piemonte,1184882310,2,fashion,172,148.0,Accessories,20000.0,https://ksr-ugc.imgix.net/assets/020/731/464/e0a17ff847175c9924b98752a782b5d8_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1522488469&auto=format&frame=1&q=92&s=209ef8de3411bff39166449b296e40a2,6.54549687778612,Alta
1297,1297,1297,failed,Toscana,1185235362,4,Film & Video,375,315.0,Horror,20000.0,https://ksr-ugc.imgix.net/assets/017/868/214/3c4c176269309466c35a42dc05472473_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1502374123&auto=format&q=92&s=bf2306e1f0525d6d682b12f90af7591d,9.90420627613159,Alta
1298,1298,1298,failed,Lombardia,1186387898,29,fashion,7712,6495.0,Apparel,20000.0,https://ksr-ugc.imgix.net/assets/017/859/893/0bb345eb149115b26fbef4f0bc4ce2b9_original.png?crop=faces&w=48&h=27&fit=crop&v=1505332438&auto=format&q=92&s=1d91ab027890247dbefaba7cae4128f2,39.676166501829,Alta
1299,1299,1299,failed,Piemonte,1186523071,0,journalism,0,0.0,Video,7500.0,https://ksr-ugc.imgix.net/assets/012/588/955/5ca444239a4229d899a1796d907454cf_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1464725316&auto=format&q=92&s=e3e02aebc6831b5b51bfba511c0c89a6,15.25124170627,Media
1300,1300,1300,successful,Lazio,1186984176,225,crafts,36384,30308.5,Games,5000.0,https://ksr-ugc.imgix.net/assets/018/976/871/79e0ae01a774cbd87f18734fa43fa5c6_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1509356736&auto=format&q=92&s=f9984d39d26c9eb7ee7ee55931ccfe76,9.32169201990015,Media
1301,1301,1301,failed,Lombardia,1187386386,3,technology,42,37.0,3D Printing,15000.0,https://ksr-ugc.imgix.net/assets/012/385/407/0650d5733b784fe9324c5bb61755cfcc_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463758315&auto=format&q=92&s=5c3ff65e5a2a5a3e26656c497ec64ec7,40.7754091511988,Media
1302,1302,1302,failed,Lazio,1188695604,29,technology,4573,4011.0,Camera Equipment,35000.0,https://ksr-ugc.imgix.net/assets/023/272/359/b8cfb81cbf46e4dbf965dd490bd65ab3_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1545174877&auto=format&frame=1&q=92&s=c66931ac1a8f89bb7c70d1e86688486a,0.0,Alta
1303,1303,1303,failed,Lazio,1189383713,11,art,378,341.0,Video Art,20000.0,https://ksr-ugc.imgix.net/assets/012/421/732/6fd430ae7140948a5862eb73535821b6_original.png?crop=faces&w=48&h=27&fit=crop&v=1465393793&auto=format&q=92&s=be5687200fb594e906bb127f3771edf7,57.2033061078267,Alta
1304,1304,1304,successful,Veneto,1191796404,247,design,110901,93813.0,Product Design,15000.0,https://ksr-ugc.imgix.net/assets/017/769/500/690b1673152e56b4922b3a6a5bb3aa20_original.png?crop=faces&w=48&h=27&fit=crop&v=1505581348&auto=format&q=92&s=fe832435da145a398ae1ca36a6e04cac,72.8606843570854,Media
1305,1305,1305,failed,Sicilia,1192291710,310,technology,29711,26349.0,Wearables,90000.0,https://ksr-ugc.imgix.net/assets/012/433/344/952f17c2b17dd5ffe600dafe0de249f8_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463760919&auto=format&q=92&s=a185efb6d6d4187bde6d3f8268d833f8,32.9956989853132,Alta
1306,1306,1306,failed,Emilia-Romagna,1192404782,14,music,933,845.0,Classical Music,5000.0,https://ksr-ugc.imgix.net/assets/012/446/696/665eb3c1c7db6a7e16a5f62eba8fdb29_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463761573&auto=format&q=92&s=d7c9be50fc9c0f8df2e2fa1c364a8821,51.7299407165688,Media
1307,1307,1307,failed,Lombardia,1192766429,0,publishing,0,0.0,Translations,25000.0,https://ksr-ugc.imgix.net/assets/018/842/941/8d7b66c7b22cb8e6f25ab34d8d2dc75d_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1508515932&auto=format&q=92&s=0ebd79f3da90407c95dabe7acdd55eb9,-5.46104663372844,Alta
1308,1308,1308,successful,Piemonte,1194616165,13,art,725,619.0,Performance Art,600.0,https://ksr-ugc.imgix.net/assets/020/597/838/2e87400518f7f8b4df2ca31bcadf5162_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1524408379&auto=format&q=92&s=36e7c7dae36d3bba12a7cdd986419490,-10.1876350024184,Bassa
1309,1309,1309,failed,Piemonte,1194889055,27,games,1517,1359.0,Playing Cards,3500.0,https://ksr-ugc.imgix.net/assets/024/680/370/588693e4f650b8a667208b8c7faab14b_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1554569525&auto=format&frame=1&q=92&s=1d6f4abd039043f10c6a2e69785ce57a,14.1360607039298,Media
1310,1310,1310,failed,Piemonte,1195430164,8,fashion,465,375.0,Accessories,3000.0,https://ksr-ugc.imgix.net/assets/017/630/510/6b651ee6c88eae2951c6066bb01cf066_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1500903053&auto=format&q=92&s=1663c061770fa5bae6065182457ec30a,0.0,Bassa
1311,1311,1311,failed,Lombardia,1195810778,53,technology,2594,2302.0,Gadgets,45000.0,https://ksr-ugc.imgix.net/assets/012/185/713/85fa1b095fad041a9e9d7f12c4ad8ca0_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463740005&auto=format&q=92&s=e339ff2369f8053e2663ee68e9f11d24,150.401926003629,Alta
1312,1312,1312,failed,Piemonte,1196079012,4,art,3405,3052.0,Painting,20000.0,https://ksr-ugc.imgix.net/assets/012/338/284/caf1c63c008f38cbc9d35018c77ce144_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755984&auto=format&q=92&s=0c6eefaba3aae5722b6e559e84ad7f3d,24.4532178752666,Alta
1313,1313,1313,failed,Piemonte,1198226250,2,technology,279,236.0,Hardware,50000.0,https://ksr-ugc.imgix.net/assets/017/879/706/663f862965ca8d3ca21b95de2312077f_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1505732293&auto=format&q=92&s=3301c09608911b0a1acf49c0844e9de0,23.1276642847137,Alta
1314,1314,1314,failed,Piemonte,1199017287,7,technology,95,87.0,Web,3000.0,https://ksr-ugc.imgix.net/assets/012/590/732/085566539ac5706c6334f07d127781f0_original.png?crop=faces&w=48&h=27&fit=crop&v=1464735138&auto=format&q=92&s=18a31cb318b2926f5df4e90672b81d73,-0.122930029950254,Bassa
1315,1315,1315,successful,Lombardia,1200532068,86,publishing,3884,3669.0,Fiction,3500.0,https://ksr-ugc.imgix.net/assets/012/279/495/f36da3db92e08fda434e128c6c03af7f_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463749961&auto=format&q=92&s=6a977c96c2b13054f7bb1472c8a5c955,19.5182852673169,Media
1316,1316,1316,successful,Piemonte,1207807053,30,art,295,276.0,Illustration,250.0,https://ksr-ugc.imgix.net/assets/015/395/194/c2d75e11622470a02ed7bebf46b13d35_original.png?crop=faces&w=48&h=27&fit=crop&v=1486230541&auto=format&q=92&s=13d534e84d21b22386e84190cf0566d8,59.7708844126352,Bassa
1317,1317,1317,failed,Lazio,1207807767,18,publishing,503,451.0,Translations,3000.0,https://ksr-ugc.imgix.net/assets/012/253/659/54c44cecbd004648b807f11642172a5a_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463746803&auto=format&q=92&s=c57f921e1720b3f0d502ef7b5ae02d33,0.0,Bassa
1318,1318,1318,successful,Piemonte,1209636021,256,games,2461,2170.0,Tabletop Games,80.0,https://ksr-ugc.imgix.net/assets/023/150/942/bd8fdffa57f60d998d8a9c54650839a7_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1541448950&auto=format&frame=1&q=92&s=9ac59a7c7a30b923a157a5a198433103,22.9488476965588,Bassa
1319,1319,1319,successful,Sardegna,1211569193,3,Film & Video,111,100.0,Documentary,100.0,https://ksr-ugc.imgix.net/assets/012/188/367/8e761f117c29e2d08c2ea7aa37a6c30d_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463740254&auto=format&q=92&s=34e2b9ee60cdac3b34d968bc87cffbf6,52.851714554521,Bassa
1320,1320,1320,successful,Lazio,1212161139,78,fashion,25106,22377.0,Accessories,20000.0,https://ksr-ugc.imgix.net/assets/012/353/113/dc2fdf14e0b07d0f7830eb040fdac3ff_original.png?crop=faces&w=48&h=27&fit=crop&v=1463756328&auto=format&q=92&s=402b96aa0530507a4b18d0c7a8eef758,37.4802448714504,Alta
1321,1321,1321,failed,Lazio,1212603771,5,fashion,332,298.0,Footwear,35000.0,https://ksr-ugc.imgix.net/assets/013/033/519/0546e5b2604d79d8154fb0f9e611f3d3_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1468325686&auto=format&q=92&s=aadc07a88bc8d18ab9e74b7bd9bf4985,29.4558401383592,Alta
1322,1322,1322,successful,Veneto,1213358543,106,photography,9256,8167.0,Fine Art,8000.0,https://ksr-ugc.imgix.net/assets/012/744/095/157356a0e015935fbad195f9ebd298dd_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1467644529&auto=format&q=92&s=02861b45d4ea4fb67338d10330a8b1f4,36.7864446723204,Media
1323,1323,1323,failed,Umbria,1217755199,10,fashion,2523,2366.0,Accessories,14000.0,https://ksr-ugc.imgix.net/assets/014/095/867/9e174298cb836dd0d7969c9afb8994fe_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1476517006&auto=format&q=92&s=04b24cb24d3b7c105bc5e422551d8303,4.30722697404062,Media
1324,1324,1324,failed,Piemonte,1218701753,47,food,6093,5583.0,Farms,18000.0,https://ksr-ugc.imgix.net/assets/012/317/193/1d4abd359c13300843ce6b882095bd3d_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755568&auto=format&q=92&s=73291bc2bdc14458cbdd0925bc6529d5,27.4056178665397,Alta
1325,1325,1325,failed,Piemonte,1220647453,2,technology,12,11.0,Web,250.0,https://ksr-ugc.imgix.net/assets/016/217/095/d3f703b9383ab4ac40494bfd02851913_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1492525581&auto=format&q=92&s=c7b0a3934ce09646a6e8a3f03972ab09,40.1208805618162,Bassa
1326,1326,1326,failed,Friuli Venezia Giulia,1222886196,4,technology,1209,1057.0,Sound,25000.0,https://ksr-ugc.imgix.net/assets/022/709/144/0bc37278e4c9cbc53aa514892991d948_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1542131394&auto=format&frame=1&q=92&s=166b867ba2a3c46063cf4c03e52b8bca,-1.22711335115335,Alta
1327,1327,1327,failed,Lazio,1224032681,0,technology,0,0.0,Apps,50000.0,https://ksr-ugc.imgix.net/assets/018/980/465/7e505c87af067e435a0cefec9ac0707c_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1509375717&auto=format&q=92&s=6310ef050fa17aa79dc7872014099e87,0.0,Alta
1328,1328,1328,failed,Liguria,1227277267,41,fashion,3850,3530.0,Childrenswear,28000.0,https://ksr-ugc.imgix.net/assets/013/818/733/b323c255db2662cadffaf4128f15f91e_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1474465544&auto=format&q=92&s=b0f4b841af7533bd7cca9f2314987e60,0.0,Alta
1329,1329,1329,failed,Lazio,1227804258,31,comics,1479,1341.0,Graphic Novels,3500.0,https://ksr-ugc.imgix.net/assets/012/169/061/3ee373de474d4ec31ee8511ad0ec668a_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463739291&auto=format&q=92&s=b3a7d4066dbcae547175f2d3dfc2e382,9.35303227671815,Media
1330,1330,1330,failed,Toscana,1233652592,4,crafts,234,207.0,Woodworking,150000.0,https://ksr-ugc.imgix.net/assets/020/628/692/9692b2b7884618757fba8e4dfa483829_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1539379980&auto=format&frame=1&q=92&s=aadd838155409343fc918076b133a9a9,28.4005316153794,Alta
1331,1331,1331,failed,Piemonte,1234412894,10,photography,2776,2441.0,Photobooks,25000.0,https://ksr-ugc.imgix.net/assets/012/374/915/66e5a5d78c2e3983396c2b0c64562ffc_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463757710&auto=format&q=92&s=25c04a9d997773e3f5dffa6bc341f55a,23.9118726962165,Alta
1332,1332,1332,successful,Piemonte,1234517738,57,games,3086,2619.5,Tabletop Games,1000.0,https://ksr-ugc.imgix.net/assets/018/026/132/ad5a9c33778b77a9d946001cd07ba48f_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1506680976&auto=format&q=92&s=0b24439e5b608a1597b2d0017f2cfa63,2.91756133041699,Bassa
1333,1333,1333,failed,Lazio,1235438923,2,food,558,500.0,Food Trucks,20000.0,https://ksr-ugc.imgix.net/assets/012/226/870/d533e20ef1c6e24088b0d621cbca5967_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463744061&auto=format&q=92&s=5ad9fa94bccf8cb572d7b1ed850a5481,38.2249516471706,Alta
1334,1334,1334,failed,Lombardia,1238238082,1,technology,1,1.0,Web,150.0,https://ksr-ugc.imgix.net/assets/012/336/322/7a0b1c3881e0ab33dd5adfc47f2dbb1d_original.png?crop=faces&w=48&h=27&fit=crop&v=1463755942&auto=format&q=92&s=c3cde32835876e1ebb6f8d611a472ab4,77.2450961139959,Bassa
1335,1335,1335,failed,Piemonte,1243060461,1,journalism,1,1.0,Web,200000.0,https://ksr-ugc.imgix.net/assets/018/236/094/37da36b0330e01a2a3d4e40defaac4a6_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1504812514&auto=format&q=92&s=d1bf758bc9768729b08320486e10df0e,0.0,Alta
1336,1336,1336,failed,Piemonte,1243159277,4,technology,9,8.0,Apps,500.0,https://ksr-ugc.imgix.net/assets/021/476/009/ece9547d0a108572c0c19ceefea9ee4f_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1528207337&auto=format&frame=1&q=92&s=dac41f7b6ea3545242691cba15b40842,27.2897385610879,Bassa
1337,1337,1337,successful,Lombardia,1243503630,228,design,12579,10679.6,Product Design,10000.0,https://ksr-ugc.imgix.net/assets/017/461/727/9e7244f2a017f650e8a0370a7f78e5ef_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1505230644&auto=format&q=92&s=e4c37c4eff71c8ea44bff5908ea21123,14.8285313144994,Media
1338,1338,1338,failed,Veneto,1244691488,0,fashion,0,0.0,Accessories,10000.0,https://ksr-ugc.imgix.net/assets/012/334/558/cf9e982e839535d0a63f5ace93ae03a8_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463755902&auto=format&q=92&s=468787c3031e6593f67c826d9d6dc1e1,0.0,Media
1339,1339,1339,failed,Marche,1245097479,122,technology,92698,83266.0,Hardware,100000.0,https://ksr-ugc.imgix.net/assets/012/447/448/96e0cf40e7ec4d1e9fd4f8d406531db3_original.png?crop=faces&w=48&h=27&fit=crop&v=1464094992&auto=format&q=92&s=eb48f9c129586e408acf6db22fa33c71,46.8082334131592,Alta
1340,1340,1340,failed,Lazio,1245370398,10,games,414,370.0,Mobile Games,2500.0,https://ksr-ugc.imgix.net/assets/012/232/998/352b56b47a920eca778f414318e4957c_original.png?crop=faces&w=48&h=27&fit=crop&v=1463744690&auto=format&q=92&s=c7a58b01afeb75b5c24710d09a0332df,0.0,Bassa
1341,1341,1341,failed,Lombardia,1247104442,1,technology,226,199.0,Wearables,25000.0,https://ksr-ugc.imgix.net/assets/012/421/653/ca6ba513bd40a277c4f663a5cdeee72b_original.png?crop=faces&w=48&h=27&fit=crop&v=1463760421&auto=format&q=92&s=2263a5482b95e99d9f10567c3a9fbd25,35.852994715886,Alta
1342,1342,1342,failed,Emilia-Romagna,1248609377,0,journalism,0,0.0,Web,700.0,https://ksr-ugc.imgix.net/assets/012/442/276/1d3dd8029b8a2c5c61c5b44a993d9cc1_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463761395&auto=format&q=92&s=49bd404966384c63f3794641f9acc63f,28.0888716232052,Bassa
1343,1343,1343,failed,Emilia-Romagna,1248956467,5,technology,311,276.0,Software,25000.0,https://ksr-ugc.imgix.net/assets/025/081/600/85da88702540af047cc133136064890f_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1557427492&auto=format&frame=1&q=92&s=cf4189825c216cd36308fe06182de239,34.6387315583875,Alta
1344,1344,1344,failed,Abruzzo,1251404373,55,fashion,2824,2464.0,Apparel,30000.0,https://ksr-ugc.imgix.net/assets/016/867/437/946f1745eb5abc2b9bbe83dd1083d062_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1496327201&auto=format&q=92&s=5a3417c94f474c0f93e9fa9c88717577,55.6043092287549,Alta
1345,1345,1345,successful,Piemonte,1251525700,481,games,42410,37227.0,Tabletop Games,16000.0,https://ksr-ugc.imgix.net/assets/022/790/838/c863c22f579d52e5150e9c2d1bbcb931_original.png?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1541193178&auto=format&frame=1&q=92&s=720f8d31db830a87f8915fd2b30a7caa,0.0,Alta
1346,1346,1346,failed,Friuli Venezia Giulia,1252524985,0,technology,0,0.0,Apps,18000.0,https://ksr-ugc.imgix.net/assets/012/185/401/7f9b98dcd5a615810c61f906acd03708_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463739976&auto=format&q=92&s=4b143ca845fc54c284eb2f7903b57546,44.5871251417334,Alta
1347,1347,1347,failed,Umbria,1253182082,26,publishing,853,732.0,Translations,2400.0,https://ksr-ugc.imgix.net/assets/018/560/160/198bee20284bbabe0ab1923ada5c433a_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1507035569&auto=format&q=92&s=ed954d135ac5e8fd62f866d9ab297cc2,9.69406502337048,Bassa
1348,1348,1348,successful,Piemonte,1255355988,6,design,1055,1000.0,Graphic Design,1000.0,https://ksr-ugc.imgix.net/assets/014/846/590/282fe2696bd4440fa8ecbd1a1fb291f3_original.png?crop=faces&w=48&h=27&fit=crop&v=1481475939&auto=format&q=92&s=d429ebf8587ce35c4157b7a413da4bcb,-13.3096798207975,Bassa
1349,1349,1349,successful,Piemonte,1256163542,113,technology,2982,2387.0,DIY Electronics,500.0,https://ksr-ugc.imgix.net/assets/019/736/893/08a4afdada67d98be13a9fde989caf90_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1514908734&auto=format&q=92&s=1baaee405c4249f2b7df8e701dcb45e2,0.0,Bassa
1350,1350,1350,failed,Lombardia,1256309414,0,fashion,0,0.0,Accessories,20000.0,https://ksr-ugc.imgix.net/assets/012/263/144/6836839f31a37a9bde7bb71bf7422bf5_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1463747795&auto=format&q=92&s=d1f29efdab6dad2163a0ad25b2da940d,0.0,Alta
1351,1351,1351,failed,Emilia-Romagna,1256402041,1,technology,1,1.0,Software,8500.0,https://ksr-ugc.imgix.net/assets/022/227/686/2343be681bf9536d2e651c2073c93bcd_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1534267101&auto=format&frame=1&q=92&s=f7ddb6d5f8c9bb2444868b10f8c29a2d,92.3258958189796,Media
1352,1352,1352,successful,Veneto,1257614856,17,games,697,612.0,Tabletop Games,1.0,https://ksr-ugc.imgix.net/assets/022/927/984/7b14ee5015a45add5aeec8a7c2c70563_original.gif?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1540040187&auto=format&frame=1&q=92&s=dbbf6cc741b45512da91d2e161027732,11.2377615114319,Bassa
1353,1353,1353,successful,Emilia-Romagna,1258765438,74,fashion,14254,11583.0,Footwear,10000.0,https://ksr-ugc.imgix.net/assets/020/416/492/78b28cafe723069780bb2fedd8af4dc5_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1524130528&auto=format&q=92&s=376337dd71bfd4ad8d4057f99b9497f3,15.668423608573,Media
1354,1354,1354,failed,Lombardia,1260450718,5,journalism,14,13.0,Photo,40000.0,https://ksr-ugc.imgix.net/assets/012/619/700/b793aa575c58a4164ab9fe1fa4ce605f_original.png?crop=faces&w=48&h=27&fit=crop&v=1464916870&auto=format&q=92&s=1ec6fc65dbe0ba23d489977db4274578,94.4847859553201,Alta
1355,1355,1355,failed,Lazio,1261362628,0,food,0,0.0,Cookbooks,10000.0,https://ksr-ugc.imgix.net/assets/017/148/654/6f5f757df72d58188b45b511a3032846_original.png?crop=faces&w=48&h=27&fit=crop&v=1497766893&auto=format&q=92&s=e1aee48f08ecb2ca58a0136a8949e864,7.28073087849381,Media
1356,1356,1356,failed,Veneto,1262608227,0,publishing,0,0.0,Radio & Podcasts,300.0,https://ksr-ugc.imgix.net/assets/012/218/638/ba7da61f121e0888473f67284a513af2_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1463743280&auto=format&q=92&s=a422500704e0c963f9cff2fd063f0d09,110.542256212521,Bassa
1357,1357,1357,failed,Sicilia,1262611750,0,crafts,0,0.0,Woodworking,2000.0,https://ksr-ugc.imgix.net/assets/016/072/367/35ec945bcdde54e7c568449cfc8e0bfd_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1491076297&auto=format&q=92&s=4ae47780955c839dcbd8704d380b32dc,29.0036314385654,Bassa
1358,1358,1358,failed,Campania,1263303713,13,fashion,2483,2335.0,Accessories,90000.0,https://ksr-ugc.imgix.net/assets/014/374/650/12bdb433858e2506d33fa7127d66ee2d_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1478180752&auto=format&q=92&s=694de65c7bc0e1804e063039bb02ee2f,10.2279452295737,Alta
1359,1359,1359,failed,Toscana,1265215028,0,games,0,0.0,Mobile Games,100.0,https://ksr-ugc.imgix.net/assets/018/048/172/129d5de342183c18c6cdc0d272ddcdde_original.png?crop=faces&w=48&h=27&fit=crop&v=1503580174&auto=format&q=92&s=964e96600258598b12c7328c5a3716ec,16.1599561862123,Bassa
1360,1360,1360,failed,Lazio,1265294533,2,crafts,671,593.0,Candles,5000.0,https://ksr-ugc.imgix.net/assets/012/422/977/75266798d48862159e1be0a993ee5b2d_original.JPG?crop=faces&w=48&h=27&fit=crop&v=1463760473&auto=format&q=92&s=b4bf674a9df4ce3bc9d3550743ead83b,155.844999887969,Media
1361,1361,1361,failed,Lazio,1266928981,36,comics,1103,979.0,Graphic Novels,4000.0,https://ksr-ugc.imgix.net/assets/025/473/746/c2d35b7a0d1ad51c5d55c8f7fc6c55ae_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1560414319&auto=format&frame=1&q=92&s=60e4f307c42682d1cb30438705d4c27a,14.7529454854165,Media
1362,1362,1362,failed,Emilia-Romagna,1267947972,10,fashion,383,310.0,Couture,5000.0,https://ksr-ugc.imgix.net/assets/020/301/177/7ace81659957630ea2d906e9b901a599_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1519288237&auto=format&q=92&s=df97f2ea4932742c56b20d44e3a8cb81,0.0,Media
1363,1363,1363,failed,Lombardia,1269618095,0,comics,0,0.0,Comic Books,6000.0,https://ksr-ugc.imgix.net/assets/017/956/587/dc005ad6d092c318d735e220b188aa2e_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1505740960&auto=format&q=92&s=93caab6dfd5d5b6a5cfca27aefb1316f,68.9542721178633,Media
1364,1364,1364,failed,Lombardia,1271413467,1,food,13,11.11,Drinks,270000.0,https://ksr-ugc.imgix.net/assets/020/197/136/f5dd86b36bf0f54540b567b8d87cf3d9_original.jpg?crop=faces&w=48&h=27&fit=crop&v=1518339312&auto=format&q=92&s=cd4607ebfb7d3502360921ba5dd36b6f,-10.6511939093129,Alta
1365,1365,1365,successful,Emilia-Romagna,1271827466,4,technology,346,319.0,Robots,79.0,https://ksr-ugc.imgix.net/assets/015/963/971/bbe9b19fb4de27377dfc989a2ba6e67e_original.png?crop=faces&w=48&h=27&fit=crop&v=1491916471&auto=format&q=92&s=9a06f8f9a68dce2ffe88e674fe5a2d79,25.462675488956,Bassa
1366,1366,1366,successful,Lombardia,1273478949,56,music,4624,4134.0,Pop,4000.0,https://ksr-ugc.imgix.net/assets/024/871/179/ef2f7d7cbb512ef91785a5eac60a1419_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1556013208&auto=format&frame=1&q=92&s=bae48af31dce6cf01e9e8f28eda1fc41,8.07005555238376,Media
1367,1367,1367,successful,Lombardia,1274510516,59,photography,1740,1541.0,Fine Art,50.0,https://ksr-ugc.imgix.net/assets/024/037/152/ac7c7ab8461074e0156ffa1061a31d17_original.jpg?ixlib=rb-1.1.0&crop=faces&w=48&h=27&fit=crop&v=1549698830&auto=format&frame=1&q=92&s=6c41f3eb663a37a7422585e8256cc300,5.80057945020346,Bassa
